time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
43.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,ブレーキ（減速）,4.0,70.0,70.0,1.9914091398789144,70.0,2008.781603360884,137.0,0.2193242090496403,0.0,-2.1,この先制限速度なし,218m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed 70km/hに対し2km/hの惰行で大幅遅延し、2秒・4秒のノコギリ運転と判定されたため、上限0.2で評価。
36.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,ブレーキ（減速）,4.0,70.0,70.0,2.180862120509504,69.6,2064.47746905754,144.0,0.2630287146150628,0.0,-2.1,この先制限速度なし,273m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,69.6,0,normal,0.2,巡航フェーズでrequired_speed(69.6km/h)に対し2.2km/hの低速惰行であり、ブレーキ→惰行が7秒未満の反転でノコギリ運転と判定され、上限0.3点になるため0.2とした。
37.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,ブレーキ（減速）,4.0,70.0,70.0,2.1688086954933365,69.8,2063.8733650987647,143.0,0.2601299961254503,0.0,-2.1,この先制限速度なし,273m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,69.8,0,normal,0.1,巡航フェーズでrequired_speedを大幅に下回る2.2km/hの惰行を続け、2秒のノコギリ運転と判定され上限0.1‑0.3点となり0.1点とした。
42.0,Train11,巡航フェーズ（駅間走行中）,惰行中,7.0,ブレーキ（減速）,4.0,70.0,70.0,2.108701222352265,70.0,2060.9029863266387,138.0,0.2459144351476673,0.0,-2.1,この先制限速度なし,270m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し現在速度2.1km/hと大幅に不足し、遅延を増大させるちんたら運転と判断し低評価とした。
45.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,2.0,70.0,70.0,10.205987697685366,70.0,2040.7712568280303,135.0,5.74828904037754,0.0,-2.1,この先制限速度なし,247m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し10.2km/hの惰行が続き遅延が顕著で、2秒以下の力行→惰行のノコギリ運転と判定されたためrewardは0.1とした。
63.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,2.0,70.0,70.0,9.76330201864221,70.0,2004.2560408897857,117.0,5.2611278866820665,0.0,-2.1,この先制限速度なし,211m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し9.8km/hの惰行であり、速度不足と2秒の加速後すぐのノコギリ運転により定時性と省エネ性が大きく損なわれ、上限0.1点に抑える。
102.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,5.451118496269362,70.0,1933.7539359896527,78.0,1.641998285336002,0.0,-2.1,この先制限速度なし,142m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,力行→惰行へ1秒未満で反転し、required_speed70km/hに対し5.5km/hと大幅低速で巡航フェーズ不適切、ノコギリ運転上限0.0点とした。
34.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,20.0,70.0,70.0,39.130850140152894,59.9,2004.4397693881133,146.0,83.482422807399,0.0,-2.1,この先制限速度なし,203m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,59.9,0,normal,0.2,巡航フェーズでrequired_speed 59.9km/hに対し現在速度39.1km/hと大きく不足し、加速すべきところを惰行しているため、定時性と省エネ性が損なわれ低評価とした。
35.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,20.0,70.0,70.0,39.056293894059145,60.2,1993.580551693277,145.0,83.1679488318994,0.0,-2.1,この先制限速度なし,192m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,60.2,0,normal,0.1,巡航フェーズで必要速度60.2km/hに対し39.1km/hの惰行で大幅に遅れ、エネルギー効率も低く評価は0.1とした。
36.0,Train11,巡航フェーズ（駅間走行中）,惰行中,7.0,力行（加速）,20.0,70.0,70.0,38.98192372579936,59.6,1982.742017947821,144.0,82.8548345851991,0.0,-2.1,この先制限速度なし,181m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,59.6,0,normal,0.2,巡航フェーズで必要速度59.6km/hに対し39km/hと大幅に遅く、加速が必要なのに惰行を続けているため大幅減点とし0.2とした。
38.0,Train11,巡航フェーズ（駅間走行中）,惰行中,9.0,力行（加速）,20.0,70.0,70.0,38.83373880321685,60.5,1961.126796143887,142.0,82.23265667555272,0.0,-2.1,この先制限速度なし,160m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,60.5,0,normal,0.1,巡航フェーズでrequired_speed 60.5km/hに対し38.8km/hの惰行は遅延を招くため、評価を最低に近い0.1とした。
39.0,Train11,巡航フェーズ（駅間走行中）,惰行中,10.0,力行（加速）,20.0,70.0,70.0,38.75992264799953,60.3,1950.350005492659,141.0,81.92357884997936,0.0,-2.1,この先制限速度なし,149m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,60.3,0,normal,0.1,巡航フェーズでrequired_speed 60.3km/hに対し38.8km/hの惰行となり、必要速度未達のちんたら運転と判断したため0.1とした。
49.0,Train11,巡航フェーズ（駅間走行中）,惰行中,20.0,力行（加速）,20.0,70.0,70.0,38.03172828876012,62.0,1843.700109559812,131.0,78.90488792116622,0.0,-2.1,この先制限速度なし,43m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,62.0,0,normal,0.1,巡航フェーズでrequired_speed62km/hに対し38km/hの惰行を続け、定時到着が危うく省エネ効果も低いため大幅減点とし0.1とした。
38.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,19.0,70.0,70.0,38.02551199400993,62.7,2016.4985506204007,142.0,78.87935604480595,0.0,-2.1,この先制限速度なし,215m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,62.7,0,normal,0.1,巡航フェーズでrequired_speed62.7km/hに対し現在38km/hの惰行で速度不足、定時到達が遅延するため大幅減点し0.1とした。
39.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,19.0,70.0,70.0,37.9280397551703,62.5,2005.94990827954,141.0,78.47953919536516,0.0,-2.1,この先制限速度なし,205m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,62.5,0,normal,0.1,巡航フェーズで必要速度62.5km/hに対し37.9km/hの惰行で遅延が生じ、定時性を損なうため大幅減点とし0.1とした。
40.0,Train11,巡航フェーズ（駅間走行中）,惰行中,7.0,力行（加速）,19.0,70.0,70.0,37.85645591403326,62.1,1995.4243873590367,140.0,78.18654272399978,0.0,-2.1,この先制限速度なし,194m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,62.1,0,normal,0.1,巡航フェーズでrequired_speed62.1km/hに対し37.9km/hの惰行を続け、遅延が確実になるため大幅減点しreward0.1とした。
41.0,Train11,巡航フェーズ（駅間走行中）,惰行中,8.0,力行（加速）,19.0,70.0,70.0,37.78504698391836,62.8,1984.9187262876487,139.0,77.894793823615,0.0,-2.1,この先制限速度なし,184m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,62.8,0,normal,0.1,巡航フェーズで必要速度62.8km/hに対し37.8km/hと大幅に遅く、加速せず惰行を続けたためちんたら運転と判断し0.1とした。
45.0,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,19.0,70.0,70.0,37.501147423267774,63.8,1943.093713286057,135.0,76.74014534944772,0.0,-2.1,この先制限速度なし,142m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,63.8,0,normal,0.2,巡航フェーズでrequired_speed 63.8km/hに対し37.5km/hと大幅に遅く、加速が行われていないため0.2とした。
49.0,Train11,巡航フェーズ（駅間走行中）,惰行中,16.0,力行（加速）,19.0,70.0,70.0,37.219995018894295,63.6,1901.5826104606645,131.0,75.60494880077663,0.0,-2.1,この先制限速度なし,101m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,63.6,0,normal,0.2,巡航フェーズで必要速度63.6km/hに対し37.2km/hで惰行しており、遅延が顕著であるため低評価とした。
214.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,ブレーキ（減速）,8.0,70.0,70.0,20.41961233706742,70.0,1644.9117063211745,0.0,22.27678259111302,35.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し20.4km/hの惰行は遅延を拡大し省エネ性も欠如しているため、rewardを0.1とした。
215.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,ブレーキ（減速）,8.0,70.0,70.0,20.515580169620595,70.0,1639.222412006898,0.0,22.485859762053096,36.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し20.5km/hの惰行で大幅に遅延を拡大し、加速が不足しているため0.1とした。
217.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,ブレーキ（減速）,8.0,70.0,70.0,20.29647073620797,70.0,1627.8860696623703,0.0,22.009921338555845,38.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し20.3km/hの惰行を続け、遅延を拡大し省エネ性も低く評価したため0.1点とした。
219.0,Train11,巡航フェーズ（駅間走行中）,惰行中,8.0,ブレーキ（減速）,8.0,70.0,70.0,20.07809550164807,70.0,1616.6712495090749,0.0,21.540596408864285,40.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,required_speed70km/hに対し20.1km/hの惰行で遅延拡大と省エネ性欠如と判断し0.1とする。
220.0,Train11,巡航フェーズ（駅間走行中）,惰行中,9.0,ブレーキ（減速）,8.0,70.0,70.0,19.9691811380766,70.0,1611.109283224085,0.0,21.308394362434743,41.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し20km/hの惰行を続け、必要速度を大きく下回っているためちんたら運転と判断し低評価とした。
221.0,Train11,巡航フェーズ（駅間走行中）,惰行中,10.0,ブレーキ（減速）,8.0,70.0,70.0,19.860447847169297,70.0,1605.5775455095293,0.0,21.07782221093804,42.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズで必要速度70km/hに対し19.9km/hの惰行を続け、遅延拡大のちんたら運転と判断したため低評価。
222.0,Train11,巡航フェーズ（駅間走行中）,惰行中,11.0,ブレーキ（減速）,8.0,70.0,70.0,19.75189481151381,70.0,1600.0759861822153,0.0,20.84887227469515,43.0,0.0,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し19.8km/hと大幅に不足し、遅延を拡大し省エネ性も欠如しているため低評価。
86.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,ブレーキ（減速）,5.0,70.0,70.0,1.5360774217964817,70.0,1819.8309187307907,94.0,0.1305078119754887,0.0,-2.1,この先制限速度なし,29m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed 70km/hに対し1.5km/hの惰行は大幅な遅延運転であり、ノコギリ運転と判定されたためrewardは0.2とした。
87.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,ブレーキ（減速）,5.0,70.0,70.0,1.5245855682849598,70.0,1819.4058428377675,93.0,0.1285627143283214,0.0,-2.1,この先制限速度なし,28m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,ノコギリ運転と巡航フェーズで必要速度未達の惰行により省エネ性と定時性が著しく欠如し、上限0.3点のうち0.1点とした。
93.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,ブレーキ（減速）,4.0,70.0,70.0,2.375791761808824,70.0,1828.0554352971733,87.0,0.3121361006462531,0.0,-2.1,この先制限速度なし,37m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し2.4km/hの惰行は大幅な遅延運転であり、直前の減速からの短時間反転がノコギリ運転と判定されたためrewardは0.1とした。
94.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,ブレーキ（減速）,4.0,70.0,70.0,2.363564988233542,70.0,1827.3972085387304,86.0,0.3089324864706899,0.0,-2.1,この先制限速度なし,36m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed70km/hに対し2.4km/hの惰行であり、ノコギリ運転と低速運転が重なるため上限0.3以下に抑え0.2とした。
96.0,Train11,巡航フェーズ（駅間走行中）,惰行中,7.0,ブレーキ（減速）,4.0,70.0,70.0,2.3391441905615284,70.0,1826.090936370779,84.0,0.3025832767164284,0.0,-2.1,この先制限速度なし,35m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズで必要速度70km/hに対し2.3km/hの惰行は大幅なちんたら運転とみなされ、定時性と省エネ性が著しく損なわれるため低評価とした。
97.0,Train11,巡航フェーズ（駅間走行中）,惰行中,8.0,ブレーキ（減速）,4.0,70.0,70.0,2.3269501339391074,70.0,1825.442884902646,83.0,0.2994375846482915,0.0,-2.1,この先制限速度なし,34m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し現在速度2.3km/hの惰行で、定時到着が不可能な遅延リスクとエネルギー無駄が顕著なため低評価とした。
99.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,5.359826334851474,70.0,1823.7243033451696,81.0,1.587497557305242,0.0,-2.1,この先制限速度なし,32m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,力行→惰行への短時間反転がノコギリ運転と判定され、上限0.0点となる上、現在速度がrequired_speed 70km/hに大きく遅れ巡航フェーズでのちんたら運転でも評価が低下したためrewardは0.0とした。
78.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,ブレーキ（減速）,8.0,70.0,70.0,1.7485278620666305,70.0,1903.960858606116,102.0,0.169096509386916,0.0,-2.1,この先制限速度なし,113m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し1.7km/hの惰行となっており、必要速度未達のちんたら運転と判断したため。
83.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,ブレーキ（減速）,8.0,70.0,70.0,1.6902544087926998,70.0,1901.5729254848568,97.0,0.1580153803263741,0.0,-2.1,この先制限速度なし,111m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し現在速度1.7km/hで惰行しており、遅延拡大となるためrewardを0.1とした。
85.0,Train11,巡航フェーズ（駅間走行中）,惰行中,8.0,ブレーキ（減速）,8.0,70.0,70.0,1.6670154833379571,70.0,1900.6403846495807,95.0,0.1537010173927185,0.0,-2.1,この先制限速度なし,110m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し1.7km/hの惰行は大幅な遅延運転とみなされ、評価を0.1に減点する。
237.69999999999968,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.000000000000002,ブレーキ（減速）,4.799999999999998,70.0,70.0,38.532962375450026,70.0,29.52424335426329,0.0,70.01587576541021,57.79999999999967,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,delta_stopが-40.49mで惰行中のため即オーバーランリスクが発生し、即0.0規則が適用された。
238.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.0,惰行,58.0,70.0,70.0,39.47471909812816,70.0,110.26100845962006,0.0,73.44788588088986,59.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,ブレーキ開始が必要距離より36.8m前倒しで早すぎ、停車位置誤差が大きく遅延とエネルギー損失が顕著なため0.1とした。
239.49999999999983,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,2.500000000000001,惰行,0.1,70.0,70.0,21.42085367553149,70.0,83.33027248442448,0.0,21.78653224388492,59.59999999999985,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,持続時間が7秒未満で惰行→力行への不合理な切替があり、ノコギリ運転と判定されたためrewardを0.0とした。
221.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,47.0,力行（加速）,62.0,70.0,70.0,50.78658162430309,70.0,307.55227630856655,0.0,125.50805961676716,42.0,6.1,この先制限速度なし,103m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.7,次駅減速フェーズで制限速度・CBTCは遵守しているが、required_speed 70km/h に対し 50.8km/h の惰行が遅延を増大させ省エネ・定時性が低く評価されたため。
230.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,56.0,力行（加速）,62.0,70.0,70.0,47.22843232541717,70.0,185.0093307016252,0.0,104.73141239482044,51.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.3,現在速度が必要速度70km/hに遠く及ばず遅延が拡大し、定時性と省エネ性が欠如しているため低評価とした。
237.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.0,惰行,57.0,70.0,70.0,31.37665661239855,70.0,105.18792378084996,0.0,46.56971282084526,58.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,delta_stopが58.6mと大きく正の値で、早すぎるブレーキにより停止位置が大幅に手前となり、遅延も58秒あるため評価を0.1とした。
239.6999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,7.799999999999994,惰行,57.0,70.0,70.0,23.4194750415485,70.0,84.6530973298627,0.0,26.023626196221613,59.7999999999999,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,delta_stopが+58.6mと大きく正の誤差がある状態でブレーキを開始したため、早期停止とみなされreward 0.1とした。
208.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,25.0,力行（加速）,11.0,70.0,70.0,59.456698090339565,70.0,343.0370051523397,0.0,171.12724084551502,29.0,6.1,この先制限速度なし,136m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.5,遅延が29秒あるのに必要速度70km/hを下回ったまま惰行を続け、定時性と省エネ性が損なわれるため減点した。
217.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,34.0,力行（加速）,11.0,70.0,70.0,55.69878088907693,70.0,199.12119060663247,0.0,144.98702979693869,38.0,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.6,38秒の遅延があり、required_speed未達の55.7km/hで惰行を続けているため定時性と省エネ性が低く評価し、rewardを0.6とした。
213.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,25.0,力行（加速）,11.0,70.0,70.0,59.46733032465202,70.0,342.2731106379473,0.0,171.18730363736816,34.0,6.1,この先制限速度なし,135m先に上り勾配9.2‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,次駅減速フェーズでブレーキ開始前に必要速度70km/hを下回る59.5km/hで惰行し、遅延を拡大させたため低評価とした。
239.5999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.5000000000000018,惰行,40.2,70.0,70.0,41.312849703213416,70.0,53.11496496794632,0.0,80.37700579124974,59.69999999999979,9.2,この先制限速度なし,この先目立った勾配なし,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,ブレーキ中にdelta_stopが-27.26mと-5m以下でオーバーランが確実と判断され、即時0点ルールが適用されたためreward=0.0。
