time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,mode,reward,reason
59.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,11.0,惰行,9.0,70.0,70.0,62.99,70.0,1468.3,48.0,207.1403806611605,0.0,0.0,この先制限速度なし,478m先に上り勾配12.5‰あり,前方805.0m先を62.7km/h,後続列車なし,10.0,94.0,未発車,55.0,62.6,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度は target_speed_no_stop の許容範囲内で加速しており、制限・CBTC遵守、停車位置確保、ノコギリ運転なし、間隔適切で高評価。
161.6999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.099999999999998,惰行,0.1,70.0,0.0,15.04,15.0,0.2,16.3,10.76184012169916,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方0.6m先を0.0km/h,後続列車なし,5.0,1.3,未発車,40.0,15.0,normal,0.0,CBTC信号0km/hを超過し、先行列車が0.6m前に停車しているため安全違反となり即0点。
47.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,20.0,ブレーキ（減速）,6.0,70.0,70.0,47.9,70.0,1775.3,30.0,132.88658012571577,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方639.9m先を63.1km/h,後続列車なし,10.0,121.0,未発車,40.0,47.8,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度が target_speed_no_stop 付近で力行を維持し、制限速度・CBTCを遵守しているため高評価。
55.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,惰行,9.0,70.0,70.0,60.77,70.0,1537.0,79.0,193.09576572659788,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方1220.5m先を52.9km/h,後続列車なし,0.0,103.0,未発車,70.0,60.3,anti_mid_stop,0.9,先行列車が塞いでいる駅間停車防止モードで、現在速度はtarget_speed_no_stop付近に抑えられ安全かつ適切な加速と判断した。
119.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,惰行,6.0,70.0,70.0,64.71,64.7,504.6,59.0,202.01474363211463,0.0,6.1,この先制限速度なし,314m先に上り勾配9.2‰あり,前方505.0m先を0.0km/h,後続列車なし,10.0,19.0,未発車,70.0,64.7,normal,0.6,巡航フェーズでrequired_speedに達しているのに加速を続けているため不要な力行と判断し減点。安全面は問題なし。
127.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,ブレーキ（減速）,1.0,70.0,70.0,41.17,51.8,565.8,51.0,82.90227679535948,0.0,6.1,この先制限速度なし,375m先に上り勾配9.2‰あり,前方566.2m先を0.5km/h,後続列車なし,0.0,61.0,未発車,40.0,40.6,anti_mid_stop,0.0,先行列車が塞ぎ駅間停車防止モードで、target_speed_no_stopを超える加速は不要で、ブレーキ→力行の短時間切替に合理的根拠がなくノコギリ運転と判定されreward上限0.0となった。
172.69999999999945,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,惰行,0.1,70.0,0.0,18.14,18.1,12.5,5.3,15.640689021614188,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方13.1m先を1.9km/h,後続列車なし,0.0,0.3,未発車,55.0,6.1,anti_mid_stop,0.8,先行列車が13m先にありCBTCが0km/hで停止指示、ブレーキは適切だが安全間隔を下回っているため減点。
48.0,Train11,巡航フェーズ（駅間走行中）,惰行中,9.0,力行（加速）,40.0,70.0,70.0,57.15,70.0,1651.2,46.0,187.96454854790775,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方795.8m先を63.0km/h,後続列車なし,10.0,105.0,未発車,55.0,52.3,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop＋5km/h以内で惰行を維持し、制限速度・CBTC遵守、ノコギリ運転なしと評価し高得点とした。
123.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,ブレーキ（減速）,6.0,70.0,70.0,47.38,55.0,667.0,55.0,118.38654470378225,0.0,0.0,この先制限速度なし,76m先に上り勾配6.1‰あり,前方667.4m先を0.0km/h,後続列車なし,5.0,55.0,未発車,55.0,42.1,anti_mid_stop,0.4,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 42.1km/h を超えて5km/h以上の力行を行い、かつノコギリ運転と判定されたため減点し0.4とした。
59.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,8.0,70.0,70.0,66.32,70.0,1455.5,54.0,229.07204687679132,0.0,0.0,この先制限速度なし,465m先に上り勾配12.5‰あり,前方878.6m先を61.5km/h,後続列車なし,5.0,89.0,未発車,55.0,64.7,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop上限以内で惰行しており、安全・信号順守・間隔・定時性ともに問題なし。
91.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,6.0,70.0,70.0,66.65,70.0,1218.8,61.0,231.30155196255356,0.0,0.0,この先制限速度なし,228m先に上り勾配12.5‰あり,前方1095.0m先を34.1km/h,後続列車なし,5.0,87.0,未発車,55.0,54.5,anti_mid_stop,0.2,先行列車が近くtarget_speed_no_stopを超えているのに惰行を続け、ノコギリ運転と間隔不適切が重なったため低評価。
48.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,32.0,70.0,70.0,53.27,70.0,1787.5,35.0,163.75957808214164,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方757.5m先を63.3km/h,後続列車なし,5.0,130.0,未発車,40.0,42.9,anti_mid_stop,0.2,先行が塞ぎ駅間停車防止モードで、現在速度がtarget_speed_no_stop(42.9km/h)を5km/h以上上回っており機外停車リスクがあるため減点し0.2とする。
77.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,惰行,6.0,70.0,70.0,66.27,70.0,1189.6,76.0,228.73512185160115,0.0,0.0,この先制限速度なし,199m先に上り勾配12.5‰あり,前方1075.1m先を32.8km/h,後続列車なし,5.0,71.0,未発車,70.0,63.2,anti_mid_stop,0.4,先行列車が塞ぎ駅間停車防止モードで、target_speed_no_stopを超える力行と不合理なノコギリ運転が判定され、rewardを0.4に設定した。
115.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,43.0,ブレーキ（減速）,6.0,70.0,70.0,60.04,70.0,1210.5,46.0,188.57903329314934,0.0,0.0,この先制限速度なし,220m先に上り勾配12.5‰あり,前方1157.2m先を22.3km/h,後続列車なし,5.0,78.0,未発車,40.0,59.3,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードで、現在速度はtarget_speed_no_stop 59.3km/hを0.7km/h上回る程度で許容範囲内の加速であり、制限速度・CBTC違反もなく安全・適切な運転と判断した。
143.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,13.0,70.0,70.0,38.44,70.0,383.2,35.0,72.36888667478736,0.0,6.1,この先制限速度なし,193m先に上り勾配9.2‰あり,前方383.6m先を0.0km/h,後続列車なし,0.0,45.0,未発車,40.0,33.8,anti_mid_stop,0.4,delta_stopが310mと大幅に正で早すぎるブレーキと判定し、減点してrewardを0.4とした。
174.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,力行（加速）,18.0,70.0,70.0,50.32,70.0,314.7,4.0,123.24514071933977,0.0,6.1,この先制限速度なし,124m先に上り勾配9.2‰あり,前方315.1m先を0.0km/h,後続列車なし,5.0,19.0,未発車,40.0,45.5,anti_mid_stop,0.9,先行列車が停車しているため駅間停車防止モードと判定し、現在速度が target_speed_no_stop(45.5km/h) を 5km/h 以内で超えており惰行が続いているため安全かつ適切と判断した。
115.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,6.0,70.0,70.0,49.64,70.0,646.6,46.0,129.7745990773655,0.0,0.0,この先制限速度なし,56m先に上り勾配6.1‰あり,前方593.3m先を22.3km/h,後続列車なし,5.0,48.0,未発車,40.0,46.3,anti_mid_stop,0.8,先行列車が遅延で塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop上限内でやや超えているが、ブレーキで速度を下げようとしており適切と判断した。
120.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,48.0,ブレーキ（減速）,6.0,70.0,70.0,62.86,70.0,1125.1,46.0,206.30518089479725,0.0,0.0,この先制限速度なし,135m先に上り勾配12.5‰あり,前方1098.3m先を15.8km/h,後続列車なし,5.0,73.0,未発車,40.0,58.1,anti_mid_stop,0.9,先行列車が塞いでいる駅間停車防止モードで、速度はtarget_speed_no_stop上限＋5km/h以内の加速で安全・適切と判断し高評価。
110.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,3.0,70.0,70.0,62.5,62.5,662.8,68.0,204.00059162822222,0.0,0.0,この先制限速度なし,72m先に上り勾配6.1‰あり,前方663.2m先を0.0km/h,後続列車なし,10.0,28.0,未発車,70.0,62.5,normal,0.2,力行から惰行への短時間切替に合理的根拠がなくノコギリ運転と判定され、reward上限0.3に抑えられた。
122.0,Train11,巡航フェーズ（駅間走行中）,惰行中,15.0,力行（加速）,12.0,70.0,70.0,58.33,58.3,542.5,46.0,164.819127435115,0.0,6.1,この先制限速度なし,352m先に上り勾配9.2‰あり,前方523.8m先を13.3km/h,後続列車なし,5.0,41.0,未発車,40.0,47.6,anti_mid_stop,0.2,先行が塞いで駅間停車防止モードであるにも関わらず、現在速度がtarget_speed_no_stopを10.7km/h上回り過剰加速となり機外停車リスクがあるため減点し、rewardを0.2とした。
183.8999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.2,力行（加速）,0.1,70.0,0.0,20.19,70.0,21.6,0.0,19.362717662332095,6.0,9.2,この先制限速度なし,この先目立った勾配なし,前方22.0m先を0.0km/h,後続列車なし,0.0,4.1,未発車,40.0,8.1,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。ブレーキで減速しdelta_stopが2.24mと適切、速度は上限超過だが減速中のため安全かつ適切と判断し高評価。
44.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,惰行,1.0,70.0,70.0,59.5,70.0,1718.4,51.0,203.38832004107357,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方880.4m先を62.4km/h,後続列車なし,5.0,104.0,未発車,55.0,54.9,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モードで、速度は target_speed_no_stop を5km/h以内で上回っており、加速は許容範囲内で安全・効率的。
132.0,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.0,惰行,2.0,70.0,55.7,64.31,64.3,200.2,46.0,199.57799716047123,0.0,6.1,この先制限速度なし,10m先に上り勾配9.2‰あり,前方200.5m先を0.0km/h,後続列車なし,5.0,1.0,未発車,70.0,64.3,normal,0.9,ブレーキが適切に掛かり、delta_stop が0.62 mで許容範囲内のため停止位置は良好、他項目に問題なし。
111.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,惰行,13.0,70.0,70.0,64.09,65.3,859.4,61.0,183.81861783833165,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方852.6m先を8.1km/h,後続列車なし,5.0,67.0,未発車,55.0,63.4,normal,0.7,下り勾配で制限速度‑10km/h以上の速度で力行しており、不要な加速と判断され減点したため0.7とした。
147.99999999999955,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.6,惰行,0.1,70.0,0.0,24.73,24.7,12.2,30.0,29.00397181571355,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方13.0m先を2.8km/h,後続列車なし,5.0,0.0,未発車,55.0,24.7,normal,0.0,delta_stopが-16.8mでブレーキ中でもオーバーランが確実と判定され、即reward0.0ルールが適用されたため。
114.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,9.0,70.0,70.0,63.57,64.2,806.1,62.0,180.90543262988126,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方804.4m先を4.3km/h,後続列車なし,5.0,64.0,未発車,55.0,61.4,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードで、速度はtarget_speed_no_stopの±5km/h以内で惰行しており安全・省エネであるため高評価。
116.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,5.0,惰行,6.0,70.0,70.0,46.97,70.0,633.2,46.0,116.37450559559912,0.0,0.0,この先制限速度なし,43m先に上り勾配6.1‰あり,前方585.9m先を21.0km/h,後続列車なし,5.0,47.0,未発車,40.0,44.9,anti_mid_stop,0.4,先行列車が塞いで駅間停車防止モード。速度がtarget_speed_no_stop付近だがブレーキは過剰でノコギリ運転と判定され、上限0.5に抑えられた。
41.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,7.0,70.0,70.0,52.61,70.0,1777.1,56.0,159.79983746807665,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方973.8m先を62.6km/h,後続列車なし,0.0,132.0,未発車,55.0,41.6,anti_mid_stop,0.2,先行が塞いで駅間停車防止モード。現在速度がtarget_speed_no_stop 41.6km/hを5km/h超える11km/h上回り過剰加速とみなされ減点し、reward0.2とした。
157.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,惰行,7.0,70.0,70.0,56.5,70.0,531.3,21.0,154.81375040343173,0.0,6.1,この先制限速度なし,341m先に上り勾配9.2‰あり,前方531.7m先を0.0km/h,後続列車なし,5.0,36.0,未発車,40.0,51.1,anti_mid_stop,0.4,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 51.1km/h を超える56.5km/h の力行を続けているため過加速とみなし減点した。
163.89999999999972,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.4000000000000001,力行（加速）,1.7000000000000004,70.0,7.5,25.22,25.2,52.3,14.1,30.159326863448058,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方52.7m先を0.0km/h,後続列車なし,5.0,14.1,未発車,55.0,12.6,anti_mid_stop,0.0,CBTC信号速度7.5km/hを大幅に上回る25.2km/hで走行し、即時0点ルールに該当するためreward=0.0。
81.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,6.0,70.0,70.0,60.08,70.0,1255.6,35.0,188.82521951338083,0.0,0.0,この先制限速度なし,265m先に上り勾配12.5‰あり,前方713.0m先を61.4km/h,後続列車なし,10.0,87.0,未発車,40.0,56.6,anti_mid_stop,0.3,先行列車が塞いでいるため駅間停車防止モードでtarget_speed_no_stop以下で走行すべきだが、力行→惰行への短時間切替に合理的理由がなくノコギリ運転と判定され、reward上限が0.5以下に抑えられた。
83.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,22.0,70.0,70.0,59.15,70.0,1158.5,42.0,183.14062996077752,0.0,0.0,この先制限速度なし,168m先に上り勾配12.5‰あり,前方732.3m先を58.4km/h,後続列車なし,5.0,80.0,未発車,40.0,54.9,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。現在速度がtarget_speed_no_stop上限＋5km/h以内で惰行し、制限速度・CBTC遵守、間隔適正で安全かつ省エネと判断し高評価。
75.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,14.0,70.0,70.0,56.73,70.0,1253.8,40.0,168.734311345831,0.0,0.0,この先制限速度なし,263m先に上り勾配12.5‰あり,前方694.1m先を61.8km/h,後続列車なし,5.0,103.0,未発車,40.0,49.0,anti_mid_stop,1.0,先行列車が塞いで駅間停車防止モード。現在速度が上限 target_speed_no_stop を超えているが減速は適切で、他に安全違反なし。
76.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,6.0,70.0,70.0,67.44,70.0,1145.6,59.0,236.67971298008484,0.0,0.0,この先制限速度なし,155m先に上り勾配12.5‰あり,前方843.6m先を51.7km/h,後続列車なし,5.0,72.0,未発車,55.0,60.5,anti_mid_stop,0.4,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stopを超える加速はなく惰行で速度低減を試みているが、7秒未満の力行→惰行切替に合理的根拠がなくノコギリ運転と判定し、上限0.4点とした。
75.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,6.0,70.0,70.0,67.68,70.0,1164.4,59.0,238.32498045220714,0.0,0.0,この先制限速度なし,174m先に上り勾配12.5‰あり,前方847.9m先を52.9km/h,後続列車なし,5.0,73.0,未発車,55.0,60.2,anti_mid_stop,0.3,先行列車が塞いで駅間停車防止モード。現在速度が target_speed_no_stop を5km/h超えており、短時間の力行→惰行切替に合理的理由がないためノコギリ運転と判定し、上限0.4に抑えた。
147.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,2.0,惰行,12.0,70.0,70.0,47.36,51.7,307.9,31.0,109.3515876026374,0.0,6.1,この先制限速度なし,117m先に上り勾配9.2‰あり,前方308.3m先を0.0km/h,後続列車なし,0.0,26.0,未発車,55.0,36.7,anti_mid_stop,0.2,先行列車が停車している駅間停車防止モードで、現在速度が target_speed_no_stop(36.7km/h) を5km/h以上上回り加速しているため減点し、rewardを0.2とした。
47.0,Train11,巡航フェーズ（駅間走行中）,惰行中,8.0,力行（加速）,40.0,70.0,70.0,57.12,70.0,1667.1,35.0,187.77135515330258,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方619.5m先を63.5km/h,後続列車なし,5.0,116.0,未発車,40.0,46.4,anti_mid_stop,0.6,先行列車が塞いでいるため駅間停車防止モードと判定し、速度はtarget_speed_no_stopを超えているが惰行で減速方向にあり安全かつエネルギー無駄が少ないため中程度の評価とした。
134.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,3.0,70.0,70.0,56.01,70.0,612.2,44.0,164.55624084923912,0.0,0.0,この先制限速度なし,22m先に上り勾配6.1‰あり,前方612.5m先を0.0km/h,後続列車なし,5.0,44.0,未発車,40.0,46.1,anti_mid_stop,0.2,先行列車が塞いで駅間停車防止モードで、target_speed_no_stop 46.1km/h を超えて力行し、ノコギリ運転も発生したため減点し、reward 0.2とする。
148.0,Train11,巡航フェーズ（駅間走行中）,惰行中,14.0,力行（加速）,3.0,70.0,70.0,51.47,70.0,401.2,30.0,128.85832879730134,0.0,6.1,この先制限速度なし,211m先に上り勾配9.2‰あり,前方401.6m先を0.0km/h,後続列車なし,5.0,30.0,未発車,40.0,43.4,anti_mid_stop,0.9,先行列車が停止しているため駅間停車防止モードと判定し、target_speed_no_stop以下に抑えるべきだが、現在は51.5km/hで上回っているものの惰行で減速しているため評価は高く、間隔がやや不足する点を除き安全かつ適切と判断した。
170.39999999999935,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.800000000000001,力行（加速）,0.1,70.0,0.0,14.29,14.3,13.0,7.6,9.717393615017366,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方13.4m先を0.0km/h,後続列車なし,5.0,7.6,未発車,55.0,6.3,anti_mid_stop,0.0,先行列車が13.4m先で停止しており、40m未満の接近は即時安全違反とみなされるためrewardは0.0とする。
156.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,4.0,惰行,18.0,70.0,70.0,51.12,70.0,289.2,22.0,127.13725512886627,0.0,6.1,この先制限速度なし,99m先に上り勾配9.2‰あり,前方289.5m先を0.0km/h,後続列車なし,5.0,22.0,未発車,40.0,37.6,anti_mid_stop,0.1,先行列車が塞いでいるため機外停車防止モードで、target_speed_no_stop 37.6km/h を超える51.1km/h の力行を続け、減速開始が遅れたことが主な減点要因。
91.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,7.0,70.0,70.0,55.19,70.0,1109.1,66.0,159.85853988963964,0.0,0.0,この先制限速度なし,119m先に上り勾配12.5‰あり,前方1028.1m先を27.6km/h,後続列車なし,0.0,82.0,未発車,55.0,52.1,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop上限以内で惰行し、制限速度・CBTC遵守、間隔・エネルギー面も適切なので高評価。
168.99999999999966,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.9999999999999999,力行（加速）,0.2,70.0,0.0,27.59,70.0,35.7,9.0,36.06185878001531,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方36.1m先を0.0km/h,後続列車なし,0.0,4.0,未発車,55.0,10.8,anti_mid_stop,0.0,先行列車が36.1m先で停止しており、接近距離が40m未満の衝突リスクと判定されたため、即時0点ルールが適用されreward=0.0となった。
160.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,6.0,70.0,70.0,57.77,70.0,483.7,18.0,161.72572285990444,0.0,6.1,この先制限速度なし,293m先に上り勾配9.2‰あり,前方484.0m先を0.0km/h,後続列車なし,5.0,33.0,未発車,40.0,48.9,anti_mid_stop,0.3,先行列車が塞いでいる駅間停車防止モードで、現在速度がtarget_speed_no_stop上限を超えており不必要にブレーキし、かつノコギリ運転と判定されたため低評価となった。
90.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,6.0,70.0,70.0,66.72,66.7,1018.9,71.0,231.77577156801837,0.0,0.0,この先制限速度なし,28m先に上り勾配12.5‰あり,前方965.6m先を22.3km/h,後続列車なし,10.0,48.0,未発車,70.0,66.7,normal,1.0,巡航フェーズでrequired_speedと一致し、惰行で速度維持は適切であり、制限速度・CBTCを遵守、ノコギリ運転なし、間隔問題もなし。
86.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,22.0,70.0,70.0,58.53,70.0,1109.5,43.0,179.39654468952952,0.0,0.0,この先制限速度なし,119m先に上り勾配12.5‰あり,前方731.4m先を57.2km/h,後続列車なし,5.0,77.0,未発車,40.0,54.6,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop上限内で惰行しており、制限・CBTC遵守、間隔も適切で安全上問題なし。
64.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,8.0,70.0,70.0,65.16,70.0,1364.2,56.0,221.31505311186766,0.0,0.0,この先制限速度なし,374m先に上り勾配12.5‰あり,前方872.2m先を60.1km/h,後続列車なし,5.0,84.0,未発車,55.0,63.3,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop 63.3km/hを5km/h以内で超えておらず、惰行は適切である。
152.6999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,惰行,0.1,70.0,20.6,40.41,40.4,69.7,25.3,76.93553914162435,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方70.1m先を0.0km/h,後続列車なし,5.0,10.3,未発車,40.0,40.4,normal,0.0,delta_stop が -7.24 m と過小で、ブレーキ中でもオーバーランが確実なため即時0点ルールに該当し、reward は 0.0 とする。
69.0,Train11,巡航フェーズ（駅間走行中）,惰行中,7.0,力行（加速）,14.0,70.0,70.0,63.71,70.0,1289.8,81.0,211.79475676017006,0.0,0.0,この先制限速度なし,299m先に上り勾配12.5‰あり,前方1146.3m先を36.8km/h,後続列車なし,0.0,89.0,未発車,70.0,57.1,anti_mid_stop,0.5,先行列車が塞いでいる駅間停車防止モードで、現在速度63.7km/hがtarget_speed_no_stop57.1km/hを約6.6km/h上回り過加速とみなされ減点対象となった。
97.0,Train11,巡航フェーズ（駅間走行中）,惰行中,11.0,力行（加速）,7.0,70.0,70.0,54.03,70.0,1018.1,66.0,153.32366919943902,0.0,0.0,この先制限速度なし,28m先に上り勾配12.5‰あり,前方976.5m先を19.7km/h,後続列車なし,0.0,76.0,未発車,55.0,50.4,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop＋5km/h以内で惰行しており、制限・CBTC遵守、ノコギリ運転なしで安全かつ適切。
92.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,11.0,ブレーキ（減速）,4.0,70.0,70.0,60.3,70.0,1047.3,45.0,190.18195183764072,0.0,0.0,この先制限速度なし,57m先に上り勾配12.5‰あり,前方759.5m先を50.4km/h,後続列車なし,5.0,71.0,未発車,40.0,55.0,anti_mid_stop,0.5,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stop(55km/h) を超えて力行しており、機外停車リスクがあるため減点。
91.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,惰行,12.0,70.0,70.0,58.0,70.0,1091.7,38.0,176.22497350586522,0.0,0.0,この先制限速度なし,101m先に上り勾配12.5‰あり,前方713.7m先を57.2km/h,後続列車なし,10.0,77.0,未発車,40.0,53.3,anti_mid_stop,0.9,先行列車が塞いでいる駅間停車防止モードで、現在速度はtarget_speed_no_stop上限内でありブレーキは適切。制限速度・CBTC遵守、ノコギリ運転なし。
115.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,26.0,70.0,70.0,52.91,54.1,750.0,63.0,147.13758975796603,0.0,0.0,この先制限速度なし,159m先に上り勾配6.1‰あり,前方750.4m先を0.0km/h,後続列車なし,0.0,58.0,未発車,55.0,45.7,anti_mid_stop,0.2,先行が塞ぎ駅間停車防止モードで、現在速度が target_speed_no_stop を5km/h超えており過剰加速と判断され減点した。
170.29999999999947,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.1000000000000005,惰行,0.1,70.0,0.0,18.26,18.3,12.9,7.7,15.847705540747064,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方13.2m先を0.0km/h,後続列車なし,0.0,2.7,未発車,55.0,6.2,anti_mid_stop,0.0,先行列車が40m以内に接近しており即時安全違反と判定されたため、rewardは0.0とする。
155.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,3.0,惰行,18.0,70.0,70.0,50.59,70.0,303.3,23.0,124.55222703751379,0.0,6.1,この先制限速度なし,113m先に上り勾配9.2‰あり,前方303.7m先を0.0km/h,後続列車なし,5.0,23.0,未発車,40.0,39.0,anti_mid_stop,0.2,先行が塞ぎ駅間停車防止モードで、target_speed_no_stop 39km/hを超える力行は機外停車リスクを招くため減点し0.2とした。
48.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,惰行,6.0,70.0,70.0,50.18,70.0,1721.0,52.0,145.61900729008443,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方952.6m先を63.3km/h,後続列車なし,5.0,115.0,未発車,55.0,49.1,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stopをわずか上回り、加速は上限以内で安全かつ適切と判断した。
109.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,27.0,70.0,70.0,56.8,70.0,990.5,46.0,169.14316409105018,0.0,0.0,この先制限速度なし,0m先に上り勾配12.5‰あり,前方893.5m先を30.2km/h,後続列車なし,5.0,69.0,未発車,40.0,52.9,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度は target_speed_no_stop＋5km/h以内で惰行し、制限速度・CBTCを遵守して安全上問題なし。
87.0,Train11,巡航フェーズ（駅間走行中）,惰行中,9.0,力行（加速）,6.0,70.0,70.0,58.82,70.0,1156.6,37.0,181.14325853438365,0.0,0.0,この先制限速度なし,166m先に上り勾配12.5‰あり,前方714.1m先を58.9km/h,後続列車なし,10.0,81.0,未発車,40.0,54.4,anti_mid_stop,0.9,先行列車が塞いでいる駅間停車防止モードで、現在速度はtarget_speed_no_stop(54.4km/h)の許容範囲内(58.8km/h)で惰行しており、制限速度・CBTC遵守、ノコギリ運転なしの安全かつ省エネ運転。
