time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,mode,reward,reason
46.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,ブレーキ（減速）,6.0,70.0,70.0,49.36,70.0,1789.4,15.0,140.97568112967897,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方373.4m先を62.9km/h,後続列車なし,10.0,152.0,未発車,25.0,33.6,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop(33.6km/h) を大幅に上回る力行となり過剰加速と判断し減点したためrewardは0.2とした。
70.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,惰行,6.0,70.0,70.0,62.8,70.0,1406.0,23.0,205.92023845197818,0.0,0.0,この先制限速度なし,415m先に上り勾配12.5‰あり,前方533.0m先を62.9km/h,後続列車なし,10.0,136.0,未発車,32.0,45.3,anti_mid_stop,0.3,先行が塞いで駅間停車防止モード。現在速度が target_speed_no_stop を大幅に上回り加速は不要、さらに短時間でノコギリ運転が発生したため減点し0.3とした。
134.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,20.0,ブレーキ（減速）,6.0,70.0,70.0,50.0,70.0,421.9,33.0,121.70458945519717,0.0,6.1,この先制限速度なし,231m先に上り勾配9.2‰あり,前方399.4m先を14.6km/h,後続列車なし,10.0,72.0,未発車,32.0,31.8,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、現在速度がtarget_speed_no_stop＋5km/hを超えて力行し機外停車リスクがあるため減点し0.2とした。
88.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,惰行,6.0,70.0,70.0,68.65,70.0,925.6,37.0,210.30320429612726,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方499.5m先を58.4km/h,後続列車なし,10.0,95.0,未発車,40.0,63.3,anti_mid_stop,0.2,先行が塞いで駅間停車防止モード。target_speed_no_stopを超える力行とノコギリ運転で安全余裕が減少し、上限超過により減点し0.2とした。
71.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,惰行,6.0,70.0,70.0,63.34,70.0,1388.4,23.0,209.3968648944804,0.0,0.0,この先制限速度なし,398m先に上り勾配12.5‰あり,前方533.0m先を63.0km/h,後続列車なし,10.0,135.0,未発車,32.0,44.9,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 44.9km/h を超える63.3km/h の力行と、保持時間が短いノコギリ運転が判定されたため減点し0.2とした。
87.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,9.0,惰行,6.0,70.0,70.0,58.58,70.0,1189.8,37.0,179.69713109777967,0.0,0.0,この先制限速度なし,199m先に上り勾配12.5‰あり,前方747.3m先を58.9km/h,後続列車なし,10.0,96.0,未発車,40.0,49.4,anti_mid_stop,0.2,先行列車が塞いでいるため駅間停車防止モード。現在速度が target_speed_no_stop を5km/h 超えて力行しており機外停車リスクがあるため減点し0.2とする。
133.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,47.0,惰行,6.0,70.0,70.0,66.15,70.0,437.7,33.0,210.90200342827745,0.0,6.1,この先制限速度なし,247m先に上り勾配9.2‰あり,前方411.0m先を15.8km/h,後続列車なし,10.0,58.0,未発車,32.0,34.2,anti_mid_stop,0.1,先行が塞いで駅間停車防止モード。現在速度が target_speed_no_stop(34.2km/h) を大幅に上回り力行しているため機外停車リスクが高く、評価を大きく減点し0.1とした。
132.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,13.0,ブレーキ（減速）,6.0,70.0,70.0,47.39,70.0,472.3,26.0,109.48838026154951,0.0,6.1,この先制限速度なし,282m先に上り勾配9.2‰あり,前方398.8m先を26.2km/h,後続列車なし,10.0,81.0,未発車,25.0,33.6,anti_mid_stop,0.2,先行が塞いで駅間停車防止モード。現在速度が target_speed_no_stop を5km/h超えており過剰加速と判断し減点した。
98.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,20.0,惰行,6.0,70.0,70.0,64.73,70.0,1001.1,40.0,218.47136066927146,0.0,0.0,この先制限速度なし,11m先に上り勾配12.5‰あり,前方727.2m先を49.1km/h,後続列車なし,10.0,85.0,未発車,40.0,45.6,anti_mid_stop,0.1,先行列車が塞いでいるため駅間停車防止モードで、target_speed_no_stop45.6km/h を大幅に上回る64.7km/h の力行は機外停車リスクが高く過剰加速と判断し減点。
93.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,15.0,惰行,6.0,70.0,70.0,62.08,70.0,1089.2,38.0,201.32728283224355,0.0,0.0,この先制限速度なし,99m先に上り勾配12.5‰あり,前方742.6m先を55.5km/h,後続列車なし,10.0,90.0,未発車,40.0,47.3,anti_mid_stop,0.1,先行が塞いでいる駅間停車防止モードで、target_speed_no_stop 47.3km/h を超える62.1km/h の力行は過加速で機外停車リスクがあるため大幅減点し0.1とした。
106.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,惰行,6.0,70.0,70.0,65.09,70.0,579.0,41.0,204.3425302926774,0.0,6.1,この先制限速度なし,388m先に上り勾配9.2‰あり,前方403.3m先を40.0km/h,後続列車なし,10.0,92.0,未発車,40.0,37.5,anti_mid_stop,0.1,先行が塞いで駅間停車防止モードであるにも関わらず、現在速度がtarget_speed_no_stop 37.5km/hを大幅に上回り力行し、無合理なノコギリ運転も発生しているため評価は低く0.1とする。
83.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,惰行,6.0,70.0,70.0,67.61,70.0,1003.9,35.0,237.84456287652867,0.0,0.0,この先制限速度なし,13m先に上り勾配12.5‰あり,前方495.1m先を60.5km/h,後続列車なし,10.0,115.0,未発車,40.0,36.8,anti_mid_stop,0.1,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 36.8km/h を大幅に超える力行と短時間切替により機外停車リスクが高く評価を低減した。
134.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,9.0,惰行,6.0,70.0,70.0,45.56,70.0,702.5,42.0,109.58199966206769,0.0,0.0,この先制限速度なし,112m先に上り勾配6.1‰あり,前方700.9m先を4.3km/h,後続列車なし,10.0,64.0,未発車,40.0,39.3,anti_mid_stop,0.3,駅間停車防止モードでtarget_speed_no_stop 39.3km/hを超える45.6km/hの力行は機外停車リスクを招くため減点し0.3とする。
53.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,15.0,惰行,6.0,70.0,68.4,61.48,70.0,1586.7,15.0,197.53704834614175,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方293.5m先を62.9km/h,後続列車なし,10.0,160.0,未発車,25.0,45.8,anti_mid_stop,0.2,先行列車が塞いでいるため駅間停車防止モードと判定し、target_speed_no_stop 45.8km/h を超えて15.7km/h 上回る力行は過剰加速とみなして減点した。
121.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,惰行,6.0,70.0,70.0,61.8,70.0,652.1,33.0,199.55428988219379,0.0,0.0,この先制限速度なし,62m先に上り勾配6.1‰あり,前方546.6m先を31.5km/h,後続列車なし,10.0,70.0,未発車,32.0,34.1,anti_mid_stop,0.1,先行が塞いでいる駅間停車防止モードで、target_speed_no_stop 34.1km/h を大幅に超える61.8km/h の力行は機外停車リスクを高めるため減点し、rewardを0.1とした。
51.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,13.0,惰行,6.0,70.0,68.3,60.33,70.0,1620.5,15.0,190.3673157436847,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方292.3m先を63.3km/h,後続列車なし,10.0,162.0,未発車,25.0,46.3,anti_mid_stop,0.2,先行列車が塞いで駅間停車防止モード。target_speed_no_stop(46.3km/h)を大幅に上回る力行(60.3km/h)は機外停車リスクがあるため減点し、総合評価は0.2とした。
130.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,11.0,ブレーキ（減速）,6.0,70.0,70.0,46.18,70.0,498.3,26.0,104.03662998912851,0.0,6.1,この先制限速度なし,308m先に上り勾配9.2‰あり,前方409.5m先を28.9km/h,後続列車なし,10.0,83.0,未発車,25.0,34.6,anti_mid_stop,0.3,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stopを超える力行は機外停車リスクを増大させるため減点し、rewardを0.3とする。
131.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,惰行,6.0,70.0,70.0,64.05,70.0,441.4,26.0,198.00157640703293,0.0,6.1,この先制限速度なし,251m先に上り勾配9.2‰あり,前方360.4m先を27.6km/h,後続列車なし,10.0,67.0,未発車,25.0,33.1,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 33.1km/h を大幅に超える力行を続け、ノコギリ運転と判定されたため低評価とした。
61.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,20.0,ブレーキ（減速）,6.0,70.0,70.0,48.66,70.0,1647.3,30.0,137.0688038101156,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方756.9m先を62.8km/h,後続列車なし,10.0,137.0,未発車,40.0,34.9,anti_mid_stop,0.3,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stop 34.9km/h を超えて13.8km/h の力行は過加速とみなされ減点対象。
55.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,17.0,惰行,6.0,70.0,68.5,62.59,70.0,1552.2,15.0,204.57559892149212,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方294.1m先を63.2km/h,後続列車なし,10.0,158.0,未発車,25.0,45.1,anti_mid_stop,0.2,先行列車が塞いでいるため駅間停車防止モード。現在速度が target_speed_no_stop を大幅に上回り過剰加速となり機外停車リスクがあるため減点し0.2とする。
62.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,惰行,6.0,70.0,70.0,66.7,70.0,1417.0,31.0,231.64023404919988,0.0,0.0,この先制限速度なし,427m先に上り勾配12.5‰あり,前方544.1m先を62.9km/h,後続列車なし,10.0,121.0,未発車,40.0,49.3,anti_mid_stop,0.2,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stop 49.3km/h を超えて66.7km/h の力行は過剰加速で機外停車リスクがあるため減点し0.2とした。
85.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,惰行,6.0,70.0,70.0,57.33,70.0,1222.0,36.0,172.25398762228272,0.0,0.0,この先制限速度なし,232m先に上り勾配12.5‰あり,前方746.6m先を59.7km/h,後続列車なし,10.0,98.0,未発車,40.0,49.6,anti_mid_stop,0.3,先行列車が塞いで駅間停車防止モード。target_speed_no_stop を超える力行で過剰加速し機外停車リスクがあるため減点し、rewardを0.3とした。
127.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,6.0,70.0,70.0,44.3,70.0,536.0,26.0,95.83358909055467,0.0,6.1,この先制限速度なし,346m先に上り勾配9.2‰あり,前方421.5m先を32.8km/h,後続列車なし,10.0,86.0,未発車,25.0,36.0,anti_mid_stop,0.2,先行が塞いで駅間停車防止モード。現在速度44.3km/hがtarget_speed_no_stop36km/hを5km/h超えており過加速と判断し減点した。
119.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,惰行,6.0,70.0,70.0,60.66,70.0,686.1,33.0,192.41193738219528,0.0,0.0,この先制限速度なし,96m先に上り勾配6.1‰あり,前方562.3m先を34.1km/h,後続列車なし,10.0,72.0,未発車,32.0,35.5,anti_mid_stop,0.1,先行が塞いでいるため駅間停車防止モードで、target_speed_no_stop 35.5km/h を大幅に上回る力行は機外停車リスクを高めるため減点し、rewardを0.1とした。
79.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,惰行,6.0,70.0,70.0,65.73,70.0,1078.0,34.0,225.11108453227934,0.0,0.0,この先制限速度なし,87m先に上り勾配12.5‰あり,前方501.1m先を61.5km/h,後続列車なし,10.0,119.0,未発車,40.0,38.6,anti_mid_stop,0.2,先行列車が塞ぎ駅間停車防止モードで、target_speed_no_stopを大幅に超える力行とノコギリ運転が判定され、過加速が安全・効率を損なうため0.2とした。
133.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,19.0,ブレーキ（減速）,6.0,70.0,70.0,49.45,70.0,435.8,33.0,119.07855644562291,0.0,6.1,この先制限速度なし,245m先に上り勾配9.2‰あり,前方409.0m先を15.8km/h,後続列車なし,10.0,73.0,未発車,32.0,32.4,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 32.4km/h を大幅に上回る力行は機外停車リスクがあるため減点した。
62.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,惰行,6.0,70.0,70.0,66.23,70.0,1394.2,31.0,228.46574841640592,0.0,0.0,この先制限速度なし,404m先に上り勾配12.5‰あり,前方521.2m先を62.9km/h,後続列車なし,10.0,136.0,未発車,40.0,45.0,anti_mid_stop,0.2,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stop 45km/h を大幅に上回る66.2km/h の力行は機外停車リスクが高く減点し、reward 0.2 とした。
149.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,惰行,6.0,70.0,70.0,55.29,70.0,489.9,29.0,148.36229866708123,0.0,6.1,この先制限速度なし,299m先に上り勾配9.2‰あり,前方490.2m先を0.0km/h,後続列車なし,10.0,49.0,未発車,40.0,39.5,anti_mid_stop,0.1,先行列車が停車しているため駅間停車防止モードで、現在速度がtarget_speed_no_stop 39.5km/h を大幅に上回る力行は過剰加速とみなされ減点対象となる。
50.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,13.0,惰行,6.0,70.0,70.0,60.4,70.0,1629.2,30.0,190.80016269686604,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方546.5m先を63.2km/h,後続列車なし,10.0,133.0,未発車,40.0,53.0,anti_mid_stop,0.3,先行が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop+5km/h を超えて力行しており過剰加速と判断したため減点した。
92.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,惰行,6.0,70.0,70.0,69.04,70.0,998.7,28.0,247.74816135719672,0.0,0.0,この先制限速度なし,8m先に上り勾配12.5‰あり,前方506.7m先を60.1km/h,後続列車なし,10.0,114.0,未発車,32.0,37.0,anti_mid_stop,0.2,先行が塞いでいる駅間停車防止モードで、target_speed_no_stop 37km/h を大幅に上回る 69km/h の力行は過剰加速で機外停車リスクが高く、ノコギリ運転も判定されたため評価を低くし0.2とした。
86.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,9.0,ブレーキ（減速）,6.0,70.0,70.0,45.77,70.0,1101.8,17.0,110.58116395189427,0.0,0.0,この先制限速度なし,111m先に上り勾配12.5‰あり,前方385.9m先を63.4km/h,後続列車なし,10.0,127.0,未発車,25.0,37.8,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop+5km/h を超えて加速しており機外停車リスクがあるため減点し0.2とした。
53.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,ブレーキ（減速）,6.0,70.0,70.0,56.02,70.0,1686.8,15.0,180.75239542433914,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方393.6m先を62.9km/h,後続列車なし,10.0,145.0,未発車,25.0,33.6,anti_mid_stop,0.2,先行が塞いで駅間停車防止モードであり、target_speed_no_stop 33.6km/h を大幅に上回る56km/h の力行は機外停車リスクを増大させるため減点し、reward 0.2とする。
85.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,9.0,惰行,6.0,70.0,70.0,54.54,70.0,1237.3,17.0,156.18076153277678,0.0,0.0,この先制限速度なし,247m先に上り勾配12.5‰あり,前方503.9m先を62.9km/h,後続列車なし,10.0,113.0,未発車,25.0,45.2,anti_mid_stop,0.3,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 45.2km/h を9km/h上回る力行は過剰加速とみなされ減点対象となった。
135.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,16.0,ブレーキ（減速）,6.0,70.0,70.0,49.12,70.0,432.1,26.0,117.51617566135819,0.0,6.1,この先制限速度なし,242m先に上り勾配9.2‰あり,前方378.8m先を22.3km/h,後続列車なし,10.0,78.0,未発車,25.0,32.0,anti_mid_stop,0.2,先行が塞ぎ駅間停車防止モードで、target_speed_no_stop 32km/h を超える49.1km/h の力行は過加速とみなされ、rewardを0.2とした。
170.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,ブレーキ（減速）,6.0,70.0,70.0,50.85,70.0,445.5,8.0,125.8171658478526,0.0,6.1,この先制限速度なし,255m先に上り勾配9.2‰あり,前方445.9m先を0.0km/h,後続列車なし,10.0,43.0,未発車,25.0,38.7,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、現在速度がtarget_speed_no_stop＋5km/hを超えて力行しているため過剰加速と判断し減点した。
112.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,惰行,6.0,70.0,70.0,53.39,70.0,725.3,25.0,149.7738862243544,0.0,0.0,この先制限速度なし,135m先に上り勾配6.1‰あり,前方437.5m先を50.4km/h,後続列車なし,10.0,101.0,未発車,25.0,29.8,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop(29.8km/h) を約23km/h上回り過剰加速している上、惰行から2秒で力行への不合理な切替がノコギリ運転と判定されたため減点し、rewardは0.2とした。
83.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,惰行,6.0,70.0,70.0,67.91,70.0,1020.8,35.0,239.90667025968656,0.0,0.0,この先制限速度なし,30m先に上り勾配12.5‰あり,前方512.0m先を60.5km/h,後続列車なし,10.0,100.0,未発車,40.0,41.2,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 41.2km/h を大幅に超える加速とノコギリ運転があり安全・エネルギー効率が低下したため0.2とした。
131.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,ブレーキ（減速）,6.0,70.0,70.0,46.79,70.0,485.4,26.0,106.7682204225776,0.0,6.1,この先制限速度なし,295m先に上り勾配9.2‰あり,前方404.4m先を27.6km/h,後続列車なし,10.0,82.0,未発車,25.0,34.1,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、現在速度46.8km/hがtarget_speed_no_stop34.1km/hを12.7km/h上回る過剰加速のため減点し、rewardは0.2とした。
124.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,惰行,6.0,70.0,70.0,63.43,70.0,599.9,33.0,209.97895734701467,0.0,0.0,この先制限速度なし,9m先に上り勾配6.1‰あり,前方519.0m先を27.6km/h,後続列車なし,10.0,67.0,未発車,32.0,32.5,anti_mid_stop,0.1,先行列車が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop(32.5km/h) を大幅に上回り過剰加速しているため減点し、reward 0.1とする。
42.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,惰行,6.0,70.0,70.0,53.54,70.0,1756.1,30.0,165.39273632847858,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方533.1m先を63.5km/h,後続列車なし,10.0,141.0,未発車,40.0,37.4,anti_mid_stop,0.2,先行が塞いで駅間停車防止モードとなり、target_speed_no_stop(37.4km/h)を超える力行とノコギリ運転が判定され、機外停車リスクがあるため低評価。
87.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,惰行,6.0,70.0,70.0,66.78,70.0,1093.0,26.0,232.1826058457596,0.0,0.0,この先制限速度なし,103m先に上り勾配12.5‰あり,前方516.1m先を61.5km/h,後続列車なし,10.0,119.0,未発車,32.0,38.9,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 38.9km/h を大幅に超える力行とノコギリ運転が判定され、上限超過により低評価となった。
122.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,6.0,70.0,70.0,40.8,70.0,595.3,26.0,88.11325047068935,0.0,0.0,この先制限速度なし,5m先に上り勾配6.1‰あり,前方430.6m先を39.5km/h,後続列車なし,10.0,91.0,未発車,25.0,26.7,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 26.7km/h を超える力行と、保持時間が7秒未満のノコギリ運転が判定されたため減点。
158.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,ブレーキ（減速）,6.0,70.0,70.0,43.51,70.0,603.5,20.0,100.05855939469356,0.0,0.0,この先制限速度なし,13m先に上り勾配6.1‰あり,前方603.9m先を0.0km/h,後続列車なし,10.0,55.0,未発車,25.0,38.3,anti_mid_stop,0.7,先行列車が塞いで駅間停車防止モード。現在速度が target_speed_no_stop を5km/h超えて力行しているため減点。
59.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,18.0,ブレーキ（減速）,6.0,70.0,70.0,46.58,70.0,1673.7,30.0,125.77046666151652,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方748.5m先を62.6km/h,後続列車なし,10.0,139.0,未発車,40.0,34.9,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop(34.9km/h) を5km/h以上上回り過剰加速して機外停車リスクがあるため減点し0.2とした。
65.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,10.0,惰行,6.0,70.0,70.0,67.63,70.0,1338.4,31.0,237.98177900964967,0.0,0.0,この先制限速度なし,348m先に上り勾配12.5‰あり,前方517.7m先を62.5km/h,後続列車なし,10.0,133.0,未発車,40.0,43.9,anti_mid_stop,0.1,先行が塞いで駅間停車防止モード。target_speed_no_stopを大幅に超える力行は機外停車リスクがあるため減点し0.1とする。
45.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,惰行,6.0,70.0,70.0,50.98,70.0,1785.4,30.0,150.21825316849146,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方615.0m先を62.8km/h,後続列車なし,10.0,138.0,未発車,40.0,39.5,anti_mid_stop,0.2,先行列車が塞ぎ駅間停車防止モードで、target_speed_no_stop 39.5km/h を 11.5km/h 超える力行は機外停車リスクがあるため減点し、rewardを0.2とした。
49.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,50.0,ブレーキ（減速）,30.0,70.0,70.0,64.02,70.0,1626.3,30.0,213.81365263137712,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方526.1m先を63.4km/h,後続列車なし,10.0,149.0,未発車,40.0,48.8,anti_mid_stop,0.2,先行が塞いで駅間停車防止モード。target_speed_no_stopを超える力行は機外停車リスクがあるため減点し、rewardを0.2とした。
67.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,ブレーキ（減速）,6.0,70.0,70.0,53.78,70.0,1655.7,15.0,166.8508893503346,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方608.2m先を63.5km/h,後続列車なし,10.0,146.0,未発車,25.0,32.4,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop(32.4km/h) を5km/h以上超えて加速しているため過剰加速と判断し減点した。
98.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,惰行,6.0,70.0,70.0,65.61,70.0,724.3,40.0,224.30941366382515,0.0,0.0,この先制限速度なし,134m先に上り勾配6.1‰あり,前方450.4m先を49.1km/h,後続列車なし,10.0,100.0,未発車,40.0,29.8,anti_mid_stop,0.1,先行が塞いで駅間停車防止モードなのに、target_speed_no_stop 29.8km/h を大幅に超えて力行し、ノコギリ運転も発生しているため大幅減点し0.1とした。
123.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,9.0,ブレーキ（減速）,6.0,70.0,70.0,43.38,70.0,564.9,33.0,91.93835029566941,0.0,6.1,この先制限速度なし,374m先に上り勾配9.2‰あり,前方476.1m先を28.9km/h,後続列車なし,10.0,83.0,未発車,32.0,37.3,anti_mid_stop,0.2,駅間停車防止モードで target_speed_no_stop(37.3km/h) を超えて力行し、機外停車リスクがあるため減点し0.2とした。
39.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,惰行,6.0,70.0,63.5,49.9,70.0,1805.0,15.0,134.90667321701875,0.0,-2.1,この先制限速度なし,15m先に下り勾配6.7‰あり,前方266.2m先を62.9km/h,後続列車なし,10.0,174.0,未発車,25.0,42.0,anti_mid_stop,0.3,先行が塞いで駅間停車防止モード。target_speed_no_stop を超える力行と惰行→力行の短時間切替があり、過剰加速とノコギリ運転で減点し0.3とした。
45.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,惰行,6.0,70.0,70.0,56.28,70.0,1710.4,30.0,182.40002463142392,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方540.0m先を62.8km/h,後続列車なし,10.0,138.0,未発車,40.0,37.1,anti_mid_stop,0.1,先行列車が塞いでいる駅間停車防止モードで、現在速度が target_speed_no_stop を大幅に上回り過剰加速となっている。
171.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,ブレーキ（減速）,6.0,70.0,70.0,51.38,70.0,431.3,7.0,128.41470571496225,0.0,6.1,この先制限速度なし,241m先に上り勾配9.2‰あり,前方431.7m先を0.0km/h,後続列車なし,10.0,42.0,未発車,25.0,38.4,anti_mid_stop,0.1,先行列車が停車中でtarget_speed_no_stop 38.4km/h を超える51.4km/h の力行は機外停車リスクとエネルギー浪費を招くため減点し、rewardを0.1とした。
95.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,9.0,惰行,6.0,70.0,70.0,50.41,70.0,1056.9,29.0,133.7691532404748,0.0,0.0,この先制限速度なし,66m先に上り勾配12.5‰あり,前方614.5m先を58.9km/h,後続列車なし,10.0,96.0,未発車,32.0,43.6,anti_mid_stop,0.4,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stop 43.6km/h を超えて50.4km/hで力行しており、過加速は機外停車リスクを増大させるため減点し0.4とする。
147.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,惰行,6.0,70.0,70.0,54.36,70.0,520.3,31.0,143.49291317830517,0.0,6.1,この先制限速度なし,330m先に上り勾配9.2‰あり,前方520.7m先を0.0km/h,後続列車なし,10.0,51.0,未発車,40.0,40.7,anti_mid_stop,0.2,先行列車が塞いで駅間停車防止モード。現在速度が target_speed_no_stop を大幅に上回り過剰加速しているため減点し、reward 0.2とする。
59.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,惰行,6.0,70.0,70.0,65.25,70.0,1472.0,30.0,221.91242050644277,0.0,0.0,この先制限速度なし,481m先に上り勾配12.5‰あり,前方546.7m先を62.6km/h,後続列車なし,10.0,124.0,未発車,40.0,50.4,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop 50.4km/h を超える65.2km/h の力行は過加速で機外停車リスクがあるため減点し0.2とした。
126.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,ブレーキ（減速）,6.0,70.0,70.0,43.65,70.0,548.3,26.0,93.07339201388038,0.0,6.1,この先制限速度なし,358m先に上り勾配9.2‰あり,前方424.5m先を34.1km/h,後続列車なし,10.0,87.0,未発車,25.0,36.5,anti_mid_stop,0.2,駅間停車防止モードでtarget_speed_no_stopを5km/h超えて力行しており、機外停車リスクと遅延リスクがあるため減点。
