time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
110,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,9.0,ブレーキ（減速）,12.0,70.0,70.0,15.0,15.0,120.0,57.6,12.043897473726263,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 370.0m 先を 15.0km/h で走行中,後続列車なし,0.5,次駅減速フェーズで加速は不要でエネルギー無駄かつ定時性低下を招くため、評価を低くし0.5とした。
111,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,9.0,ブレーキ（減速）,12.0,70.0,70.0,15.0,70.0,120.0,0.0,12.043897473726263,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 370.0m 先を 15.0km/h で走行中,後続列車なし,0.2,次駅減速フェーズで15km/hの低速のまま力行を続け、停車位置への到達が遅れ省エネ性が低いため0.2とした。
112,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,30.7,30.7,30.7,180.0,42.2,50.13940088884045,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,0.2,delta_stopが129.86mと大きく正で、減速フェーズで不要なブレーキを行い停止位置が大幅に早くなるため、定時性と省エネ性が著しく低下し0.2とした。
113,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,30.7,30.7,70.0,180.0,0.0,50.13940088884045,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が必要停止距離より大幅に早く、駅手前で過早に停止し遅延とエネルギー損失が顕著なため低評価。
114,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,10.0,70.0,30.7,30.7,30.7,180.0,42.2,50.13940088884045,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が必要位置（delta_stop≈0）より130m前に行われ、早すぎる減速でエネルギー損失と遅延リスクが大きく評価を低下させたため。
115,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,10.0,70.0,30.7,30.7,70.0,180.0,0.0,50.13940088884045,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が停止距離より約130m前に行われ、停止位置誤差が30m超過するため大幅減点し0.1とした。
116,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,30.7,30.7,30.7,180.0,42.2,50.13940088884045,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,1.0,CBTC信号遵守・制限速度内・次駅停止位置も確保でき、ノコギリ運転や不要な力行なしで安全かつ定時に適切な減速と判断したため。
117,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,30.7,30.7,70.0,180.0,0.0,50.13940088884045,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,0.2,次駅減速フェーズでdelta_stopが正のままブレーキをかけているため遅延が拡大し、無駄な減速と判断した。
118,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,12.0,70.0,30.7,30.7,30.7,180.0,42.2,50.13940088884045,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,0.1,ブレーキが停止位置から130m手前で開始され、早すぎる減速により停止誤差が大きくなるため低評価とした。
119,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,12.0,70.0,30.7,30.7,70.0,180.0,0.0,50.13940088884045,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,0.1,delta_stopが129.86mと大きく正の状態でブレーキを継続し、停止位置が手前になるため遅延が増大し省エネ性も低下している点が評価を低下させた。
120,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,10.0,70.0,30.7,38.7,38.7,180.0,33.5,79.36432105717441,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度30.7km/hを超える38.7km/hでブレーキせず走行しており、即時0点ルールに該当するためrewardは0.0とした。
121,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,10.0,70.0,30.7,38.7,70.0,180.0,0.0,79.36432105717441,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度30.7km/hを超えて38.7km/hで惰行しており、ブレーキ未実施のため即時0点と判定した。
122,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,力行（加速）,10.0,70.0,30.7,38.7,38.7,180.0,33.5,79.36432105717441,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度30.7km/hを超えて38.7km/hで惰行しており、ブレーキ未適用のため安全違反とみなされ即時0点とする。
123,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,力行（加速）,10.0,70.0,30.7,38.7,70.0,180.0,0.0,79.36432105717441,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度30.7km/hを超える38.7km/hでブレーキせずに惰行しているため即時0点ルールが適用され、rewardは0.0とした。
124,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,30.7,30.7,30.7,180.0,42.2,50.13940088884045,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.4,次駅減速フェーズでdelta_stopが大きいにも関わらず不必要にブレーキをかけており、定時性と省エネ性が低下しているため評価を下げた。
125,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,30.7,30.7,70.0,180.0,0.0,50.13940088884045,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.2,減速フェーズで停止位置までまだ遠く、早期ブレーキにより遅延とエネルギー損失が顕著なため低評価とした。
126,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,10.0,70.0,30.7,30.7,30.7,180.0,42.2,50.13940088884045,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が停止位置より30m以上手前で行われ、早すぎる減速により定時性とエネルギー効率が低下したため。
127,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,10.0,70.0,30.7,30.7,70.0,180.0,0.0,50.13940088884045,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が停止位置から129.86m離れ過ぎて早すぎ、遅延拡大とエネルギー無駄が顕著なため低評価とした。
128,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,30.7,30.7,30.7,180.0,42.2,50.13940088884045,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.2,ブレーキが早期に開始され、delta_stopが129.86mと大きく、停止位置が手前になるため評価を0.2とした。
129,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,30.7,30.7,70.0,180.0,0.0,50.13940088884045,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.1,ブレーキが必要距離より大幅に早く開始され、定時到着に遅れエネルギー無駄が大きいため低評価とし0.1とした。
130,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,12.0,70.0,30.7,30.7,30.7,180.0,42.2,50.13940088884045,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.1,ブレーキを開始すべき距離より約130m前に減速しており、早すぎるブレーキが遅延とエネルギー無駄を招くため低評価とした。
131,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,12.0,70.0,30.7,30.7,70.0,180.0,0.0,50.13940088884045,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.1,ブレーキが停止位置より遠くで開始され早すぎる減速となり、定時性と省エネ性が著しく低下するため0.1とした。
132,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,10.0,70.0,30.7,38.7,38.7,180.0,33.5,79.36432105717441,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.0,CBTC信号速度30.7km/hを超えて38.7km/hで走行し、ブレーキ未使用のため即時0点規則が適用される。
133,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,10.0,70.0,30.7,38.7,70.0,180.0,0.0,79.36432105717441,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.0,CBTC信号速度30.7km/hを超える38.7km/hでブレーキせず惰行しているため即時ゼロルール違反と判断し、rewardを0.0とした。
134,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,力行（加速）,10.0,70.0,30.7,38.7,38.7,180.0,33.5,79.36432105717441,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.0,CBTC信号速度30.7km/hを超える38.7km/hで走行し、ブレーキ未実施のため安全違反と判断しrewardを0.0とした。
135,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,力行（加速）,10.0,70.0,30.7,38.7,70.0,180.0,0.0,79.36432105717441,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 100.0m 先を 15.0km/h で走行中,後続列車なし,0.0,CBTC信号速度30.7km/hを超える38.7km/hで走行し、ブレーキしていないため即時0点とした。
136,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,41.2,41.2,41.2,180.0,31.5,89.83006666413215,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.3,減速フェーズで必要距離より早くブレーキをかけ、速度を必要以上に落とすため定時性と省エネ性が著しく低下している。
137,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,41.2,41.2,70.0,180.0,0.0,89.83006666413215,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.1,早すぎるブレーキで停止位置が大幅に手前になるため、定時性とエネルギー効率が著しく低下し、rewardは0.1とした。
138,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,10.0,70.0,41.2,41.2,41.2,180.0,31.5,89.83006666413215,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.1,減速フェーズで必要以上にブレーキをかけ、停止位置が大幅に手前になる早すぎる減速と判断し、0.1点とした。
139,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,10.0,70.0,41.2,41.2,70.0,180.0,0.0,89.83006666413215,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が停止点より90m前にあり早すぎる減速で停車位置が大幅に手前となり、遅延増とエネルギー損失を招くため0.1とした。
140,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,41.2,41.2,41.2,180.0,31.5,89.83006666413215,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.1,delta_stopが90.17mと大きく、必要より早くブレーキを開始しているため早すぎる減速と判断し0.1点とした。
141,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,41.2,41.2,70.0,180.0,0.0,89.83006666413215,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.1,delta_stopが90.17mと大きく正で、必要ブレーキ開始点より早くブレーキしているため停車位置が手前になり遅延とエネルギー損失が顕著。
142,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,12.0,70.0,41.2,41.2,41.2,180.0,31.5,89.83006666413215,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が停止点まで90m以上離れた状態で行われ、早すぎる減速により停車位置誤差とエネルギー無駄が生じたため低評価とした。
143,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,12.0,70.0,41.2,41.2,70.0,180.0,0.0,89.83006666413215,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.1,delta_stopが90.17mと大きく正の値で早すぎるブレーキとなり、停止位置が手前になるためrewardを0.1とした。
144,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,10.0,70.0,41.2,49.2,49.2,180.0,26.3,127.51808879085375,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度41.2km/hを超えて49.2km/hで走行し、ブレーキ未実施のため即時0点とした。
145,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,10.0,70.0,41.2,49.2,70.0,180.0,0.0,127.51808879085375,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度41.2km/hを超える49.2km/hでブレーキせず走行しており、即時0点ルールに該当するためrewardは0.0とした。
146,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,力行（加速）,10.0,70.0,41.2,49.2,49.2,180.0,26.3,127.51808879085375,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度41.2km/hを超えて49.2km/hで惰行しており、即時0点規則に該当するためrewardは0.0。
147,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,力行（加速）,10.0,70.0,41.2,49.2,70.0,180.0,0.0,127.51808879085375,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度41.2km/hを超える49.2km/hでブレーキせず走行しており、安全違反の即時0点規則に該当するためreward=0.0とした。
148,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,41.2,41.2,41.2,180.0,31.5,89.83006666413215,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,0.1,delta_stopが90mと大きく正で、減速フェーズで早すぎるブレーキにより停止位置が大幅に早くなるため、評価は0.1とした。
149,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,41.2,41.2,70.0,180.0,0.0,89.83006666413215,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が停止位置から90m手前と早すぎ、停止位置誤差が大きく遅延とエネルギー効率を著しく低下させたため低評価とした。
150,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,10.0,70.0,41.2,41.2,41.2,180.0,31.5,89.83006666413215,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,0.1,delta_stopが90mと大きく、ブレーキを早期にかけているため停止位置が遅れ、エネルギー無駄が生じる。
151,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,10.0,70.0,41.2,41.2,70.0,180.0,0.0,89.83006666413215,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,0.1,次駅減速フェーズで必要距離より90m前にブレーキを開始し、停止位置が大幅に早くなるため大幅減点し、遅延拡大も考慮して0.1とした。
152,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,41.2,41.2,41.2,180.0,31.5,89.83006666413215,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,1.0,ブレーキが適切に掛かり、速度・信号遵守、停止位置も確保できているため高評価とした。
153,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,41.2,41.2,70.0,180.0,0.0,89.83006666413215,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,0.1,次駅減速フェーズでdelta_stop=90.17mの位置でブレーキを開始し、停止位置が遅れエネルギー無駄となるため低評価。
154,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,12.0,70.0,41.2,41.2,41.2,180.0,31.5,89.83006666413215,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,0.2,ブレーキ開始が必要停止距離より90m前に行われ早すぎる減速となり、定時性とエネルギー効率を損なうため0.2とした。
155,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,12.0,70.0,41.2,41.2,70.0,180.0,0.0,89.83006666413215,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が必要距離より90m余分に早く、停止位置誤差が大きくエネルギー無駄となるため低評価とした。
156,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,10.0,70.0,41.2,49.2,49.2,180.0,26.3,127.51808879085375,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,0.0,CBTC信号速度41.2km/hを超えて49.2km/hで走行し、ブレーキ未実施のため安全違反と判断し0.0とした。
157,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,10.0,70.0,41.2,49.2,70.0,180.0,0.0,127.51808879085375,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,0.0,CBTC信号速度41.2km/hを超えて49.2km/hで走行し、即0.0ルールに該当するため。
158,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,力行（加速）,10.0,70.0,41.2,49.2,49.2,180.0,26.3,127.51808879085375,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,0.0,CBTC信号速度41.2km/hを超える49.2km/hでブレーキせず走行しているため即時0点とした。
159,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,力行（加速）,10.0,70.0,41.2,49.2,70.0,180.0,0.0,127.51808879085375,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 140.0m 先を 15.0km/h で走行中,後続列車なし,0.0,CBTC信号速度41.2km/hを超える49.2km/hでブレーキせず走行しており、即時0点ルールに該当するためreward=0.0とした。
160,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,60.3,60.3,60.3,180.0,21.5,190.18195183764072,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.0,delta_stopが-10.18mでブレーキ中にも関わらず過走リスクが高く、即時0点ルールに該当するためrewardは0.0とした。
161,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,60.3,60.3,70.0,180.0,0.0,190.18195183764072,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.0,delta_stopが-10.18mでブレーキ中にも関わらずオーバーラン確実と判定され、即時0点ルールが適用されたため。
162,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,10.0,70.0,60.3,60.3,60.3,180.0,21.5,190.18195183764072,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.0,delta_stop が -10.18 m でブレーキ中にも関わらずオーバーランがほぼ確実と判断され、即reward0.0ルールが適用されるため。
163,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,10.0,70.0,60.3,60.3,70.0,180.0,0.0,190.18195183764072,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.0,delta_stopが-10.18mでブレーキ中にも関わらずオーバーランが確実と判断され、即時0点ルールが適用されたためrewardは0.0とした。
164,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,60.3,58.6,58.6,180.0,22.1,179.81743231257514,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,1.0,次駅減速フェーズでブレーキが適切に作動し、delta_stopが0.18mで停止位置が正確、速度もCBTC信号内で安全、ノコギリ運転なしと評価したため高評価とした。
165,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,12.0,70.0,60.3,58.6,70.0,180.0,0.0,179.81743231257514,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,1.0,ブレーキが適切に作動しdelta_stopが0.18mで停止位置誤差が5m以内、速度・CBTC制限を遵守しているため高評価。
166,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,12.0,70.0,60.3,58.6,58.6,180.0,22.1,179.81743231257514,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.9,ブレーキが適切に掛かりdelta_stopが0.18mで許容範囲内、速度は制限・CBTC内、ノコギリ運転なしで定時停止が可能と判断し高評価。
167,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,12.0,70.0,60.3,58.6,70.0,180.0,0.0,179.81743231257514,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.9,ブレーキは信号速度以下で適切に保持され、delta_stopが0.18mと許容範囲内のため停止位置達成が確実であり、ノコギリ運転もなく間隔も安全、遅延はあるがエネルギー無駄なしと判断した。
168,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,10.0,70.0,60.3,68.3,68.3,180.0,19.0,242.5997819688683,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.0,信号速度60.3km/hを超えて68.3km/hでブレーキせず、delta_stopが-62.6mと停止位置が大幅に遅れ、即時0点規則に該当するためrewardは0.0。
169,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,力行（加速）,10.0,70.0,60.3,68.3,70.0,180.0,0.0,242.5997819688683,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度を超えて加速し続けブレーキ未実施、delta_stopが-62.6mでオーバーランが確実なため安全違反と判断し0.0とした。
170,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,力行（加速）,10.0,70.0,60.3,68.3,68.3,180.0,19.0,242.5997819688683,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号60.3km/hを68.3km/hで超過しブレーキせず、delta_stopが-62.6mでオーバーラン確実のため即0.0とした。
171,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,9.0,力行（加速）,10.0,70.0,60.3,68.3,70.0,180.0,0.0,242.5997819688683,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度を超えておりブレーキ未実施でオーバーランが確実なため、即0.0とした。
172,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,2.0,ブレーキ（減速）,12.0,70.0,60.3,15.0,15.0,180.0,86.4,12.043897473726263,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.7,次駅減速フェーズで必要速度15km/hに達しているのに加速を続け、エネルギー効率が低下しているため評価を下げた。
173,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,2.0,ブレーキ（減速）,12.0,70.0,60.3,15.0,70.0,180.0,0.0,12.043897473726263,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,1.0,減速フェーズでdelta_stopが正で加速はCBTC遵守かつ停車位置確保に適切で、他に違反なしと判断し高評価とした。
174,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,9.0,ブレーキ（減速）,12.0,70.0,60.3,15.0,15.0,180.0,86.4,12.043897473726263,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.2,次駅減速フェーズで必要速度と同等の15km/hにもかかわらず加速を続けているため、エネルギー無駄と停車遅延リスクが生じ評価を低くした。
175,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,9.0,ブレーキ（減速）,12.0,70.0,60.3,15.0,70.0,180.0,0.0,12.043897473726263,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 0.0km/h で走行中,後続列車なし,0.2,減速フェーズでブレーキせずに力行し続けているため停止位置達成が不可能となり、エネルギー無駄も大きく評価を下げ0.2とした。
176,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,60.3,60.3,60.3,180.0,21.5,190.18195183764072,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 15.0km/h で走行中,後続列車なし,0.0,δ_stopが-10.18mでオーバーランがほぼ確実と判断され、即reward0.0ルールが適用されたため。
177,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.0,惰行,10.0,70.0,60.3,60.3,70.0,180.0,0.0,190.18195183764072,20.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 15.0km/h で走行中,後続列車なし,0.0,delta_stopが-10.18mでブレーキ中でもオーバーランが確実と判断され、即reward0.0ルールが適用されたため。
178,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,9.0,惰行,10.0,70.0,60.3,60.3,60.3,180.0,21.5,190.18195183764072,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 240.0m 先を 15.0km/h で走行中,後続列車なし,0.0,Delta_stopが-10.18mでオーバーランが確実なため即時0点ルールが適用され、rewardは0.0となります。
