time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
105,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,27.4,35.4,70.0,500.0,40.0,66.51774822717061,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 90.0m 先を 0.0km/h で走行中,後続列車なし,0.2,巡航フェーズで必要速度70km/hに対し減速ブレーキを継続し、エネルギー無駄と遅延を招くため低評価とした。
106,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,27.4,35.4,70.0,300.0,25.0,66.51774822717061,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 90.0m 先を 0.0km/h で走行中,後続列車なし,0.0,信号速度27.4km/hを超える35.4km/hでブレーキし、即時0点ルールに該当、早すぎる減速でエネルギー無駄のためrewardは0.0。
107,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,27.4,35.4,70.0,300.0,25.0,66.51774822717061,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 90.0m 先を 0.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が必要停止距離より233m前に行われ、早すぎる減速で停車位置誤差が大きくエネルギー無駄となるため低評価とした。
108,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,10.0,70.0,27.4,15.4,70.0,800.0,60.0,12.693124027992642,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 90.0m 先を 0.0km/h で走行中,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し15.4km/hの惰行は遅延を招き省エネ性も低く、適切な加速が必要と判断したため低評価。
109,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,10.0,70.0,27.4,15.4,70.0,800.0,60.0,12.693124027992642,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 90.0m 先を 0.0km/h で走行中,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し15.4km/hのまま惰行しており、定時到着が不可能なため大幅減点しrewardを0.2とした。
110,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,10.0,70.0,27.4,15.4,70.0,500.0,40.0,12.693124027992642,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 90.0m 先を 0.0km/h で走行中,後続列車なし,0.2,巡航フェーズで必要速度70km/hに対し15.4km/hの惰行で速度不足、定時到達が不可能なため低評価。
111,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,10.0,70.0,27.4,15.4,70.0,500.0,40.0,12.693124027992642,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 90.0m 先を 0.0km/h で走行中,後続列車なし,0.2,現在速度がrequired_speed(70km/h)に遠く及ばず、巡航フェーズで惰行は遅延を招くため低評価とした。
112,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.0,力行（加速）,10.0,70.0,27.4,15.4,70.0,300.0,25.0,12.693124027992642,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 90.0m 先を 0.0km/h で走行中,後続列車なし,0.2,次駅減速フェーズで低速15.4km/hの惰行が続き、定時到着に必要な速度に達せず、ちんたら運転と判断し低評価とした。
113,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,12.0,力行（加速）,10.0,70.0,27.4,15.4,70.0,300.0,25.0,12.693124027992642,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 90.0m 先を 0.0km/h で走行中,後続列車なし,0.2,次駅減速フェーズで必要速度を大きく下回る低速惰行を続け、定時到達が危うくなるため低評価とした。
114,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,38.9,70.0,800.0,60.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.4,巡航フェーズで必要速度70km/hに対しブレーキで速度を低下させており、定時性と省エネ性が損なわれているため低評価とした。
115,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,38.9,70.0,800.0,60.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.2,巡航フェーズで必要速度70km/hに対し38.9km/hでブレーキを続けており、加速すべきところで減速しているためエネルギー無駄と遅延リスクが高く評価を低減した。
116,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,38.9,70.0,500.0,40.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.3,巡航フェーズでrequired_speed 70km/hに対し38.9km/hで減速しているため、フェーズ適合性が著しく欠如し省エネ性も低下している。
117,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,38.9,70.0,500.0,40.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.4,巡航フェーズでrequired_speed 70km/hに対し38.9km/hのままブレーキを続けており、加速すべき場面で減速しているためエネルギー効率と定時性が著しく低下した。
118,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,38.9,70.0,300.0,25.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が必要ブレーキ距離より大幅に早く、delta_stopが219.8mと過大でエネルギー無駄と遅延リスクがあるため低評価とし0.1とする。
119,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,38.9,70.0,300.0,25.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.1,ブレーキを過早に開始し、delta_stopが219.8mと大きく早すぎる停止位置となるため、早期停止による大幅減点とした。
120,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,46.9,62.1,800.0,60.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超える46.9km/hでブレーキせず走行しており、即時0点規則に該当するためrewardは0.0とした。
121,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,46.9,62.1,800.0,60.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて46.9km/hで走行し、ブレーキ未実施のため即時0点とした。
122,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,46.9,70.0,500.0,40.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超える46.9km/hでブレーキせずに惰行しており、即時0点ルールに該当するためrewardは0.0とした。
123,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,46.9,70.0,500.0,40.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを46.9km/hで超過しブレーキ未実施のため即時0点とする。
124,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,46.9,70.0,300.0,25.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて46.9km/hで走行し、ブレーキしていないため即時0点規則に該当し、rewardは0.0とする。
125,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,46.9,70.0,300.0,25.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超える46.9km/hで走行し、ブレーキしていないため即0点ルールが適用された。
126,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,力行（加速）,10.0,70.0,38.9,43.9,65.5,800.0,60.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号が示す38.9km/hを超える43.9km/hで力行中であり、ブレーキをかけていないため即時0点の安全違反と判断した。
127,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,力行（加速）,10.0,70.0,38.9,43.9,65.5,800.0,60.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超える43.9km/hで走行し、ブレーキ未実施のため即時0点とした。
128,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,力行（加速）,10.0,70.0,38.9,43.9,70.0,500.0,40.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて43.9km/hで加速し、ブレーキ未使用のため即時0点規則に該当。
129,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,力行（加速）,10.0,70.0,38.9,43.9,70.0,500.0,40.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて43.9km/hで加速しており、ブレーキ未適用のため即時0点の安全違反と判断した。
130,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,4.0,力行（加速）,10.0,70.0,38.9,43.9,70.0,300.0,25.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて加速し、ブレーキ未実施のため即時0点規則が適用された。
131,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,12.0,力行（加速）,10.0,70.0,38.9,43.9,70.0,300.0,25.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて43.9km/hで走行し、ブレーキ未実施のため即時0点とした。安全上重大な違反と判断した。
132,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,46.9,62.1,800.0,60.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.2,巡航フェーズで必要速度62.1km/hに対し46.9km/hのままブレーキしており、定時性と省エネ性を著しく損ねているため低評価とした。
133,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,46.9,62.1,800.0,60.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.2,巡航フェーズでrequired_speed未達なのに減速しており、定時性と省エネ性を著しく損なうため低評価とした。
134,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,46.9,70.0,500.0,40.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを46.9km/hで超過しているため即時0点ルールに該当し、rewardは0.0とする。
135,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,46.9,70.0,500.0,40.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.2,巡航フェーズでrequired_speedに達していないのに減速ブレーキを続け、定時性と省エネ性を著しく損なうため低評価とした。
136,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,46.9,70.0,300.0,25.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.1,次駅減速フェーズでブレーキを早期に開始し、停止位置まで余裕が大きく、エネルギー効率が低下したためrewardは0.1とした。
137,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,46.9,70.0,300.0,25.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.1,ブレーキが停止位置より183.97m前に開始され、早すぎる減速で停止位置誤差が大きくなるため低評価とした。
138,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,800.0,60.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し26.9km/hのまま惰行しており、駅到達が不可能で遅延が予測されるため低評価とした。
139,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,800.0,60.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.2,現在速度がrequired_speedを大きく下回り巡航フェーズで加速せず、停止位置到達が不可能なため低評価とした。
140,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,500.0,40.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.1,巡航フェーズでrequired_speed 70km/hに対し26.9km/hの惰行は遅延を招き不適切であり、評価を低下させる。
141,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,500.0,40.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.3,巡航フェーズで必要速度70km/hに対し現在速度26.9km/hで惰行しているため、定時到達が不可能で評価を大幅に減点した。
142,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,300.0,25.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,1.0,全ての上位項目で安全・信号遵守・停止位置確保が確認でき、ノコギリ運転もなくエネルギー効率も良好なため高評価。
143,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,300.0,25.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 0.0km/h で走行中,後続列車なし,0.3,必要速度未達で惰行を続け、定時到着が不可能なため評価を低減し0.3とした。
144,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,38.9,70.0,800.0,60.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.2,巡航フェーズでrequired_speed未達の状態でブレーキをかけ、定時性と省エネ性を著しく損なうため低評価とした。
145,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,38.9,70.0,800.0,60.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し現在38.9km/hでブレーキを継続しており、速度不足と遅延リスクが大きく評価を下げた。
146,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,38.9,70.0,500.0,40.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.4,巡航フェーズで必要速度70km/hに対し現在38.9km/hでブレーキを継続し、加速すべきところで減速しているため評価を低減し0.4とした。
147,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,38.9,70.0,500.0,40.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.1,巡航フェーズでrequired_speed 70km/hに対し38.9km/hで減速し、停車位置まで余裕があるのに早期ブレーキは定時性と省エネ性を大幅に損なうためrewardを0.1とした。
148,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,38.9,70.0,300.0,25.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.1,次駅減速フェーズでdelta_stopが219.8mと大きく早くブレーキをかけており、停止位置が大幅に手前になるため早すぎるブレーキと評価し0.1とした。
149,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,38.9,70.0,300.0,25.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.8,CBTC信号に従いブレーキ中だが、停止位置まで余裕が大きく早すぎる減速でエネルギー効率が低下したため評価を減点。
150,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,46.9,62.1,800.0,60.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超える46.9km/hでブレーキせず走行しており、安全違反の即時0点規則に該当するためreward=0.0とした。
151,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,46.9,62.1,800.0,60.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号38.9km/hを超える46.9km/hでブレーキせず走行しており、安全違反の即0点規則が適用されるためreward=0.0。
152,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,46.9,70.0,500.0,40.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて46.9km/hで走行し、ブレーキ未使用のため即時0点規則が適用され、rewardは0.0とする。
153,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,46.9,70.0,500.0,40.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて46.9km/hで減速せず走行しているため安全違反とみなし、即0点とする。
154,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,46.9,70.0,300.0,25.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超える46.9km/hで惰行し、ブレーキ未実施のため安全基準違反と判断し、即時reward0.0とした。
155,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,46.9,70.0,300.0,25.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超える46.9km/hでブレーキせず走行し、信号無視と判定されたためrewardは0.0とした。
156,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,力行（加速）,10.0,70.0,38.9,43.9,65.5,800.0,60.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて加速中でブレーキ未使用、即時0点規則に該当するためreward=0.0とした。
157,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,力行（加速）,10.0,70.0,38.9,43.9,65.5,800.0,60.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて加速しており、信号無視となるため即時0点とする。
158,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,力行（加速）,10.0,70.0,38.9,43.9,70.0,500.0,40.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて43.9km/hで走行し、信号無視となったため即0.0ルールが適用された。
159,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,力行（加速）,10.0,70.0,38.9,43.9,70.0,500.0,40.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて43.9km/hで走行し、ブレーキ未適用のため即時0点ルールが適用され、rewardは0.0となる。
160,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,4.0,力行（加速）,10.0,70.0,38.9,43.9,70.0,300.0,25.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超える43.9km/hで加速を続け、ブレーキ未使用のため信号無視と判断し、即時0点とした。
161,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,12.0,力行（加速）,10.0,70.0,38.9,43.9,70.0,300.0,25.0,101.83809675696867,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.0,CBTC信号速度38.9km/hを超えて加速しており、ブレーキ未使用のため即時0点ルールに該当する。
162,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,46.9,62.1,800.0,60.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.2,巡航フェーズで必要速度62.1km/hに達していないのに減速しているため、停車位置達成と定時運行が危うくエネルギー無駄となり低評価とした。
163,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,46.9,62.1,800.0,60.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.4,巡航フェーズでrequired_speed未達にも関わらず減速しており、定時到着と省エネに悪影響のため評価を低減する。運転操作が不適切と判断した。
164,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,46.9,70.0,500.0,40.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.1,巡航フェーズで必要速度未達のままブレーキをかけ、delta_stopが383.97mと過度に早く停止し、定時性とエネルギー効率を著しく損なうため低評価とした。
165,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,46.9,70.0,500.0,40.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.2,巡航フェーズで必要速度未達なのに減速しており、定時性と省エネ性を著しく損なうため低評価とした。
166,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,46.9,70.0,300.0,25.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.1,ブレーキ開始が必要停止距離より大幅に早く、停止位置誤差が15m超であるため大幅減点し、rewardは0.1とした。
167,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,12.0,惰行,10.0,70.0,38.9,46.9,70.0,300.0,25.0,116.03264667662532,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.1,ブレーキ開始がdelta_stop=183.9mと過剰に早く、駅手前での早すぎる停止が確実でエネルギー効率が低下するためrewardを0.1とした。
168,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,800.0,60.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.2,巡航フェーズでrequired_speed未達のまま惰行しており、定時到着が危うくエネルギー効率も低下しているため低評価。
169,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,800.0,60.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.2,巡航フェーズでrequired_speed 70km/hに対し26.9km/hの惰行は遅延を招くため低評価とし、rewardを0.2とした。
170,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,500.0,40.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.5,巡航フェーズでrequired_speed 70km/hに達すべきところ、現在は惰行で26.9km/hと遅く、加速が必要であるため評価を低減した。
171,Train11,巡航フェーズ（駅間走行中）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,500.0,40.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.3,巡航フェーズでrequired_speed 70km/hに対し26.9km/hのまま惰行しており、加速が必要なのに怠っているため大幅減点し0.3とした。
172,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,4.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,300.0,25.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,1.0,信号速度以下で惰行し、先行列車との間隔も安全、停止位置に十分余裕があり、ノコギリ運転や速度超過はなく適切と判断した。
173,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,12.0,力行（加速）,10.0,70.0,38.9,26.9,70.0,300.0,25.0,38.5599106475651,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 25.0km/h で走行中,後続列車なし,0.4,次駅減速フェーズで必要速度に達しておらず、加速すべきところを惰行しているため評価を下げた。
174,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,4.0,惰行,10.0,70.0,38.9,38.9,70.0,800.0,60.0,80.17837996943156,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方 130.0m 先を 50.0km/h で走行中,後続列車なし,0.2,巡航フェーズで必要速度未達なのに減速しており、定時性と省エネ性を著しく損なうためrewardは0.2とした。
